subscription_id,customer_id,plan_name,start_date,end_date,monthly_fee,status
1770,14399,Basic,2022-06-05,2023-08-14,199,Expired
1771,4085,Fleet,2022-10-02,2023-01-13,999,Expired
1772,10874,Premium,2022-04-09,2022-10-31,499,Cancelled
1773,11218,Basic,2022-07-25,2023-07-19,199,Expired
1774,2406,Premium,2022-10-25,2023-12-08,499,Expired
1775,17609,Fleet,2022-10-02,2024-04-01,999,Expired
1776,7517,Premium,2022-07-21,2023-01-02,499,Expired
1777,8853,Basic,2022-06-20,2023-03-15,199,Expired
1778,9982,Basic,2022-04-24,2023-03-10,199,Expired
1779,10405,Basic,2022-11-30,2023-05-17,199,Expired
1780,18224,Basic,2022-10-11,2024-10-02,199,Expired
1781,13593,Basic,2022-08-23,2024-01-09,199,Expired
1782,16179,Basic,2022-07-28,2023-06-03,199,Expired
1783,5349,Basic,2022-10-07,2023-11-22,199,Expired
1784,4029,Basic,2022-06-18,2023-10-11,199,Expired
1785,9417,Fleet,2023-01-01,2023-10-11,999,Expired
1786,12045,Premium,2022-08-09,2023-06-24,499,Cancelled
1787,3459,Basic,2023-02-21,2024-09-21,199,Cancelled
1788,2200,Basic,2023-02-09,2024-08-13,199,Expired
1789,7763,Basic,2022-03-19,2023-01-05,199,Expired
1790,1428,Basic,2022-11-26,2023-05-04,199,Cancelled
1791,9925,Basic,2022-09-30,2024-04-14,199,Expired
1792,8919,Basic,2022-12-20,2023-12-04,199,Expired
1793,17505,Premium,2023-03-07,2025-01-14,499,Expired
1794,3821,Basic,2022-10-22,2023-04-13,199,Expired
1795,6127,Basic,2022-09-01,2022-12-03,199,Expired
1796,14517,Premium,2022-07-21,2023-09-02,499,Expired
1797,9772,Premium,2022-11-03,2024-02-05,499,Expired
1798,15573,Premium,2022-12-31,2024-05-27,499,Expired
1799,14593,Basic,2022-11-22,2023-09-29,199,Expired
1800,11019,Basic,2022-09-13,2023-05-22,199,Expired
1801,6847,Basic,2023-05-05,2024-11-17,199,Expired
1802,3586,Basic,2023-02-17,2025-01-12,199,Expired
1803,11859,Premium,2022-05-31,2023-08-06,499,Expired
1804,13886,Basic,2022-07-07,2022-12-06,199,Expired
1805,14995,Basic,2022-08-13,2024-05-09,199,Expired
1806,10512,Basic,2022-08-08,2024-01-15,199,Expired
1807,8995,Premium,2022-11-25,2024-07-26,499,Expired
1808,16382,Premium,2022-07-26,2024-04-22,499,Expired
1809,15342,Premium,2023-05-08,2024-07-31,499,Expired
1810,15566,Premium,2022-07-09,2024-01-21,499,Expired
1811,6463,Premium,2023-04-02,2024-08-19,499,Expired
1812,14003,Basic,2022-11-28,2024-10-10,199,Cancelled
1813,11192,Basic,2023-04-11,2024-08-31,199,Expired
1814,8055,Basic,2022-04-17,2024-02-25,199,Cancelled
1815,6162,Basic,2023-01-25,2024-07-19,199,Expired
1816,6424,Basic,2022-12-19,2023-08-23,199,Expired
1817,4179,Basic,2022-02-27,2023-05-24,199,Expired
1818,2930,Basic,2022-03-12,2022-08-18,199,Expired
1819,19374,Basic,2022-06-29,2023-08-30,199,Expired
1820,1706,Basic,2022-11-25,2024-08-16,199,Expired
1821,17295,Basic,2022-05-15,2023-07-31,199,Expired
1822,19999,Premium,2022-04-15,2023-12-12,499,Expired
1823,17889,Basic,2022-08-10,2024-03-03,199,Cancelled
1824,17802,Fleet,2023-03-31,2024-07-06,999,Expired
1825,8338,Basic,2023-02-11,2024-09-19,199,Expired
1826,5020,Basic,2022-03-01,2022-12-15,199,Expired
1827,477,Basic,2022-06-19,2024-01-08,199,Expired
1828,17093,Basic,2022-04-29,2023-12-30,199,Cancelled
1829,8878,Fleet,2022-11-17,2024-03-02,999,Cancelled
1830,16069,Premium,2022-11-14,2023-02-27,499,Expired
1831,4601,Basic,2022-08-05,2023-02-25,199,Expired
1832,2236,Premium,2022-09-08,2024-02-15,499,Expired
1833,9998,Fleet,2022-04-01,2023-07-17,999,Expired
1834,7251,Basic,2022-12-05,2024-04-24,199,Expired
1835,13362,Premium,2022-04-15,2023-07-31,499,Expired
1836,19776,Fleet,2022-05-12,2024-01-24,999,Expired
1837,11908,Premium,2023-02-10,2024-09-25,499,Expired
1838,6336,Basic,2022-10-07,2024-08-06,199,Expired
1839,19664,Fleet,2022-10-03,2023-08-25,999,Expired
1840,18376,Basic,2022-03-01,2023-01-07,199,Expired
1841,17673,Premium,2022-12-06,2024-03-18,499,Expired
1842,8834,Premium,2022-06-10,2023-08-19,499,Expired
1843,8029,Basic,2022-11-12,2024-03-30,199,Expired
1844,2827,Basic,2022-09-04,2024-04-23,199,Expired
1845,4635,Premium,2023-01-03,2024-04-26,499,Expired
1846,4287,Fleet,2022-03-21,2023-10-17,999,Expired
1847,9560,Basic,2022-04-08,2023-10-11,199,Expired
1848,3069,Basic,2022-08-07,2024-02-14,199,Expired
1849,18081,Premium,2023-02-11,2024-10-09,499,Expired
1850,3112,Basic,2022-12-05,2024-03-21,199,Expired
1851,3214,Basic,2022-07-05,2024-01-12,199,Expired
1852,971,Basic,2022-05-07,2023-02-14,199,Expired
1853,19535,Premium,2022-10-26,2023-05-20,499,Expired
1854,2035,Fleet,2022-11-30,2024-10-15,999,Expired
1855,10352,Basic,2022-08-31,2024-08-01,199,Expired
1856,18556,Basic,2023-02-25,2024-05-04,199,Expired
1857,7669,Premium,2022-07-29,2024-07-14,499,Cancelled
1858,3573,Fleet,2022-11-05,2023-06-13,999,Expired
1859,15018,Premium,2022-10-11,2023-07-08,499,Cancelled
1860,16511,Basic,2022-09-09,2024-01-23,199,Expired
1861,17908,Basic,2022-09-22,2023-04-09,199,Expired
1862,9092,Premium,2022-09-23,2024-08-13,499,Expired
1863,18988,Basic,2022-08-17,2024-08-03,199,Expired
1864,19221,Basic,2022-05-25,2023-10-26,199,Expired
1865,8577,Premium,2022-07-21,2024-02-01,499,Expired
1866,6757,Fleet,2022-07-16,2023-09-22,999,Expired
1867,19138,Basic,2022-01-04,2022-10-10,199,Expired
1868,8772,Premium,2023-05-05,2024-04-26,499,Expired
1869,16384,Fleet,2022-06-28,2022-12-23,999,Expired
1870,11805,Premium,2023-04-30,2024-12-13,499,Expired
1871,15469,Basic,2022-05-29,2024-03-05,199,Expired
1872,9126,Basic,2022-12-15,2023-04-27,199,Expired
1873,3367,Basic,2023-01-04,2024-12-07,199,Expired
1874,18261,Premium,2022-12-04,2024-07-21,499,Expired
1875,17067,Premium,2023-01-02,2023-10-19,499,Expired
1876,13411,Premium,2023-01-27,2024-08-05,499,Expired
1877,14098,Premium,2022-09-16,2024-01-13,499,Expired
1878,16659,Basic,2022-07-21,2023-04-17,199,Cancelled
1879,12190,Basic,2022-05-17,2022-12-11,199,Expired
1880,19292,Basic,2022-09-27,2024-06-20,199,Cancelled
1881,734,Fleet,2022-06-11,2024-01-26,999,Cancelled
1882,14533,Basic,2023-05-20,2024-04-05,199,Expired
1883,18894,Basic,2023-02-28,2024-02-13,199,Expired
1884,16471,Basic,2022-08-02,2022-12-12,199,Expired
1885,18032,Premium,2023-02-20,2023-09-02,499,Expired
1886,2949,Premium,2022-09-10,2023-09-04,499,Expired
1887,18780,Basic,2022-07-04,2022-10-13,199,Expired
1888,6585,Basic,2023-01-10,2023-11-04,199,Cancelled
1889,5554,Premium,2022-08-31,2023-11-25,499,Expired
1890,2118,Basic,2022-09-14,2023-11-19,199,Expired
1891,16244,Premium,2022-05-01,2022-12-12,499,Cancelled
1892,18726,Basic,2022-08-08,2023-01-22,199,Expired
1893,15977,Fleet,2023-02-23,2024-10-07,999,Expired
1894,13790,Basic,2022-07-14,2023-10-27,199,Expired
1895,16942,Basic,2022-08-20,2022-12-31,199,Cancelled
1896,3861,Premium,2022-12-27,2023-07-25,499,Expired
1897,4795,Basic,2022-05-14,2023-12-19,199,Expired
1898,6071,Premium,2023-02-09,2024-10-30,499,Expired
1899,18241,Basic,2023-01-23,2024-04-20,199,Expired
1900,11092,Basic,2022-09-14,2022-12-21,199,Expired
1901,12835,Basic,2023-03-08,2024-09-20,199,Expired
1902,16484,Basic,2022-12-18,2023-05-01,199,Expired
1903,18295,Basic,2023-04-09,2023-07-23,199,Expired
1904,5032,Basic,2022-07-13,2024-06-11,199,Expired
1905,16945,Premium,2022-07-13,2023-12-21,499,Cancelled
1906,3243,Premium,2022-12-24,2024-09-01,499,Expired
1907,6142,Basic,2022-06-25,2022-09-30,199,Expired
1908,16267,Premium,2022-04-16,2024-02-28,499,Expired
1909,7269,Basic,2022-08-24,2023-10-14,199,Expired
1910,11466,Basic,2022-11-22,2023-08-28,199,Expired
1911,4376,Basic,2022-12-05,2024-04-01,199,Expired
1912,6282,Basic,2022-10-26,2023-12-16,199,Expired
1913,1442,Premium,2022-11-16,2024-08-26,499,Expired
1914,2387,Fleet,2023-02-13,2023-07-15,999,Expired
1915,6046,Premium,2022-08-24,2024-01-14,499,Expired
1916,18569,Basic,2022-04-05,2023-06-16,199,Expired
1917,3700,Basic,2022-09-11,2024-06-10,199,Expired
1918,7560,Fleet,2022-10-14,2024-01-30,999,Expired
1919,17574,Basic,2022-10-27,2024-10-20,199,Expired
1920,3799,Basic,2022-12-07,2024-08-27,199,Expired
1921,2215,Basic,2023-04-11,2024-06-15,199,Expired
1922,10448,Premium,2022-12-09,2023-06-11,499,Expired
1923,3822,Basic,2023-01-04,2024-06-13,199,Expired
1924,12610,Premium,2022-12-13,2023-12-28,499,Expired
1925,18006,Premium,2022-03-09,2023-06-22,499,Expired
1926,7404,Basic,2022-08-09,2023-10-21,199,Expired
1927,13401,Premium,2022-10-04,2024-08-01,499,Expired
1928,7595,Basic,2022-07-23,2023-06-01,199,Cancelled
1929,4266,Premium,2022-11-28,2024-02-08,499,Expired
1930,17201,Basic,2022-09-22,2023-11-13,199,Expired
1931,16581,Basic,2022-08-14,2023-04-14,199,Expired
1932,12263,Basic,2022-12-27,2024-09-20,199,Expired
1933,7590,Basic,2022-03-02,2023-09-07,199,Expired
1934,7454,Fleet,2022-11-26,2023-08-31,999,Expired
1935,5771,Basic,2022-12-29,2023-09-23,199,Expired
1936,9368,Premium,2022-10-21,2023-05-19,499,Expired
1937,6003,Premium,2022-11-07,2023-02-26,499,Expired
1938,6707,Basic,2022-08-01,2023-02-15,199,Expired
1939,4744,Basic,2022-08-10,2023-07-10,199,Cancelled
1940,8189,Basic,2022-09-09,2023-01-27,199,Expired
1941,2146,Basic,2022-10-11,2023-08-05,199,Expired
1942,2795,Basic,2022-08-20,2024-05-13,199,Expired
1943,922,Premium,2022-08-03,2023-02-28,499,Cancelled
1944,1087,Premium,2022-11-14,2023-12-30,499,Expired
1945,12643,Basic,2022-07-01,2024-02-26,199,Expired
1946,1839,Basic,2023-03-27,2024-01-10,199,Expired
1947,13619,Premium,2022-10-19,2024-09-06,499,Expired
1948,7304,Premium,2022-03-14,2023-06-28,499,Expired
1949,10049,Basic,2022-08-29,2024-01-26,199,Cancelled
1950,978,Basic,2023-02-10,2023-12-15,199,Expired
1951,6660,Basic,2022-07-16,2024-04-18,199,Expired
1952,16021,Premium,2022-03-08,2023-11-27,499,Expired
1953,10441,Basic,2022-08-13,2024-02-29,199,Expired
1954,14877,Basic,2022-10-20,2023-01-30,199,Cancelled
1955,652,Premium,2022-09-05,2023-07-08,499,Expired
1956,7199,Basic,2022-01-31,2022-05-15,199,Expired
1957,5275,Basic,2022-10-24,2023-09-05,199,Cancelled
1958,19319,Premium,2022-12-20,2024-11-30,499,Cancelled
1959,1363,Premium,2023-01-02,2023-11-05,499,Expired
1960,9843,Premium,2023-02-18,2024-10-24,499,Cancelled
1961,4820,Basic,2022-11-08,2024-10-02,199,Expired
1962,4220,Premium,2022-10-26,2023-12-09,499,Expired
1963,6880,Premium,2023-05-20,2023-12-29,499,Expired
1964,8655,Premium,2022-10-08,2023-07-12,499,Expired
1965,3475,Basic,2022-09-07,2023-03-17,199,Expired
1966,17188,Premium,2023-05-09,2024-04-27,499,Expired
1967,5117,Basic,2023-02-21,2024-02-14,199,Cancelled
1968,7976,Premium,2022-10-07,2024-09-22,499,Expired
1969,7518,Premium,2022-02-18,2023-09-17,499,Cancelled
1970,14237,Basic,2022-07-30,2023-03-02,199,Expired
1971,5439,Premium,2022-12-04,2023-03-19,499,Expired
1972,1289,Premium,2022-12-20,2023-06-22,499,Expired
1973,18034,Premium,2022-04-21,2023-05-02,499,Expired
1974,8547,Basic,2022-12-17,2024-10-13,199,Expired
1975,11800,Basic,2023-04-20,2024-08-22,199,Expired
1976,10173,Basic,2022-03-18,2022-07-16,199,Expired
1977,17224,Premium,2023-04-01,2023-11-06,499,Expired
1978,10978,Basic,2023-01-07,2023-11-22,199,Cancelled
1979,18614,Basic,2022-04-29,2024-04-05,199,Expired
1980,5551,Basic,2022-12-09,2023-05-15,199,Expired
1981,18158,Basic,2022-08-12,2024-02-23,199,Expired
1982,17799,Fleet,2022-10-28,2024-10-19,999,Expired
1983,6881,Premium,2022-09-09,2023-08-16,499,Expired
1984,11861,Premium,2022-11-21,2023-05-21,499,Expired
1985,2989,Basic,2022-05-04,2023-10-13,199,Expired
1986,14675,Fleet,2022-09-03,2023-01-11,999,Cancelled
1987,5955,Premium,2022-09-28,2024-09-02,499,Expired
1988,3264,Premium,2022-08-10,2024-06-06,499,Expired
1989,328,Basic,2022-08-02,2022-11-16,199,Cancelled
1990,6425,Premium,2022-07-07,2024-05-28,499,Expired
1991,9615,Premium,2022-12-09,2023-09-03,499,Expired
1992,17063,Basic,2023-03-18,2023-09-20,199,Expired
1993,7718,Basic,2022-04-30,2023-03-26,199,Expired
1994,17131,Premium,2022-12-29,2024-10-20,499,Expired
1995,1808,Basic,2022-12-22,2023-04-06,199,Cancelled
1996,5023,Premium,2023-03-07,2024-10-20,499,Expired
1997,10014,Basic,2023-04-09,2024-04-29,199,Cancelled
1998,13928,Premium,2022-10-07,2023-05-09,499,Expired
1999,9561,Premium,2023-01-19,2024-03-03,499,Expired
2000,17324,Basic,2023-03-31,2024-12-14,199,Expired
2001,16271,Basic,2022-09-23,2023-04-03,199,Expired
2002,1384,Basic,2022-08-11,2024-03-16,199,Expired
2003,3473,Basic,2022-09-07,2023-07-10,199,Expired
2004,19901,Basic,2022-11-09,2023-09-10,199,Cancelled
2005,2151,Premium,2023-02-14,2023-10-22,499,Expired
2006,5503,Basic,2023-04-15,2024-06-14,199,Expired
2007,11336,Basic,2022-05-05,2023-06-09,199,Expired
2008,15217,Basic,2022-12-08,2024-10-19,199,Cancelled
2009,9712,Basic,2022-07-31,2023-07-12,199,Expired
2010,2753,Premium,2023-01-31,2023-09-09,499,Expired
2011,1713,Basic,2022-09-15,2024-02-07,199,Expired
2012,13656,Premium,2022-11-11,2024-04-30,499,Expired
2013,14690,Basic,2022-12-04,2023-06-13,199,Expired
2014,18180,Premium,2022-08-31,2023-01-07,499,Expired
2015,11751,Premium,2022-11-15,2023-04-21,499,Cancelled
2016,16657,Basic,2022-12-26,2023-11-06,199,Expired
2017,13349,Premium,2023-01-12,2024-11-25,499,Expired
2018,14130,Basic,2022-10-04,2023-05-11,199,Expired
2019,14728,Basic,2022-05-02,2023-04-02,199,Cancelled
2020,19674,Basic,2022-08-26,2023-05-31,199,Expired
2021,4526,Fleet,2022-08-22,2022-11-23,999,Expired
2022,170,Basic,2023-03-15,2024-04-20,199,Expired
2023,4673,Basic,2022-09-06,2023-12-31,199,Expired
2024,6502,Basic,2022-07-24,2023-09-16,199,Expired
2025,2879,Basic,2022-12-03,2024-06-16,199,Expired
2026,6064,Basic,2022-09-07,2023-12-26,199,Expired
2027,17288,Fleet,2022-07-01,2023-06-25,999,Cancelled
2028,11956,Basic,2023-03-24,2024-08-26,199,Expired
2029,10952,Basic,2022-10-26,2023-12-25,199,Cancelled
2030,10390,Basic,2022-03-04,2023-06-19,199,Expired
2031,13658,Basic,2022-10-24,2024-09-01,199,Expired
2032,6137,Basic,2022-10-12,2023-03-03,199,Expired
2033,10302,Basic,2023-05-26,2025-03-10,199,Expired
2034,5938,Basic,2023-02-23,2023-05-25,199,Expired
2035,11885,Premium,2023-04-30,2024-04-07,499,Expired
2036,12295,Basic,2022-10-14,2023-04-24,199,Expired
2037,3324,Basic,2022-10-30,2024-04-28,199,Expired
2038,14830,Basic,2022-07-08,2023-01-06,199,Expired
2039,3471,Basic,2023-04-09,2023-12-23,199,Cancelled
2040,13399,Premium,2022-12-16,2023-10-29,499,Expired
2041,12786,Premium,2022-08-23,2023-02-09,499,Cancelled
2042,16972,Premium,2023-02-14,2023-05-31,499,Expired
2043,10382,Premium,2022-07-07,2023-02-23,499,Expired
2044,18247,Fleet,2022-10-31,2024-05-19,999,Expired
2045,5569,Fleet,2022-06-24,2024-01-04,999,Expired
2046,138,Basic,2022-11-17,2024-10-07,199,Expired
2047,7030,Basic,2022-12-14,2023-08-28,199,Expired
2048,9424,Basic,2023-02-24,2023-12-10,199,Expired
2049,9842,Premium,2022-03-18,2022-12-29,499,Expired
2050,5226,Fleet,2022-05-23,2023-03-26,999,Expired
2051,12713,Premium,2022-12-25,2023-05-28,499,Expired
2052,9752,Fleet,2023-02-24,2023-06-03,999,Expired
2053,7766,Premium,2022-05-21,2024-03-05,499,Expired
2054,8049,Premium,2022-06-09,2022-09-25,499,Expired
2055,2141,Premium,2022-11-29,2023-05-26,499,Expired
2056,3001,Fleet,2022-08-12,2023-12-26,999,Expired
2057,4739,Basic,2022-11-03,2024-07-03,199,Cancelled
2058,19656,Basic,2022-07-15,2024-04-22,199,Cancelled
2059,7949,Basic,2023-01-10,2023-09-14,199,Expired
2060,4442,Premium,2022-07-15,2023-11-14,499,Expired
2061,7474,Basic,2022-07-06,2024-03-19,199,Expired
2062,6670,Premium,2023-05-01,2023-12-25,499,Expired
2063,6550,Basic,2022-03-14,2023-03-20,199,Expired
2064,4353,Basic,2022-03-15,2023-02-16,199,Expired
2065,1398,Premium,2023-03-02,2025-01-18,499,Expired
2066,18872,Basic,2022-11-17,2024-08-23,199,Expired
2067,2142,Premium,2022-10-03,2024-02-20,499,Cancelled
2068,18514,Basic,2022-07-07,2023-05-07,199,Expired
2069,10964,Fleet,2022-12-01,2024-11-07,999,Expired
2070,11786,Basic,2022-06-06,2024-01-31,199,Expired
2071,13605,Basic,2023-06-05,2025-03-28,199,Expired
2072,11814,Premium,2022-04-01,2023-06-16,499,Expired
2073,11851,Premium,2022-10-08,2023-11-26,499,Expired
2074,4615,Fleet,2022-09-12,2023-10-30,999,Expired
2075,16641,Premium,2022-06-21,2023-05-18,499,Expired
2076,19874,Premium,2022-07-27,2023-01-11,499,Expired
2077,17697,Basic,2022-08-13,2023-12-07,199,Expired
2078,18706,Basic,2022-07-03,2023-02-10,199,Expired
2079,6836,Basic,2022-03-28,2023-09-30,199,Expired
2080,11388,Premium,2023-06-03,2025-03-30,499,Expired
2081,16504,Premium,2022-10-28,2023-09-06,499,Cancelled
2082,2313,Premium,2022-11-28,2024-09-24,499,Expired
2083,4198,Basic,2022-12-16,2023-06-01,199,Expired
2084,13588,Premium,2022-06-06,2023-09-20,499,Expired
2085,18465,Basic,2022-11-05,2024-07-16,199,Expired
2086,4829,Premium,2022-04-23,2023-06-18,499,Expired
2087,5200,Premium,2023-05-05,2023-10-28,499,Expired
2088,13028,Premium,2022-07-22,2023-04-18,499,Cancelled
2089,8543,Basic,2022-06-26,2022-12-18,199,Expired
2090,6226,Premium,2023-03-31,2023-09-10,499,Expired
2091,4389,Basic,2022-12-22,2024-02-07,199,Expired
2092,11056,Basic,2022-06-27,2022-12-08,199,Expired
2093,12455,Premium,2022-05-11,2023-11-08,499,Expired
2094,19071,Basic,2022-11-13,2023-09-13,199,Expired
2095,11678,Basic,2022-10-06,2023-09-18,199,Expired
2096,12010,Basic,2023-01-09,2023-06-30,199,Expired
2097,8087,Basic,2023-03-01,2023-09-02,199,Cancelled
2098,15995,Basic,2022-07-08,2023-12-06,199,Expired
2099,715,Basic,2022-09-28,2023-02-05,199,Expired
2100,5668,Basic,2022-09-25,2023-03-14,199,Expired
2101,19992,Basic,2022-11-10,2023-02-27,199,Expired
2102,12536,Basic,2022-09-13,2023-11-30,199,Cancelled
2103,17300,Fleet,2022-09-24,2022-12-30,999,Expired
2104,12645,Basic,2022-12-12,2023-09-30,199,Expired
2105,2677,Premium,2022-08-28,2024-02-15,499,Cancelled
2106,16530,Basic,2023-03-11,2024-04-22,199,Expired
2107,15552,Basic,2022-11-22,2024-06-10,199,Expired
2108,7,Basic,2023-02-16,2023-06-24,199,Expired
2109,2911,Premium,2023-01-28,2024-04-04,499,Expired
2110,5633,Basic,2022-12-08,2023-12-15,199,Expired
2111,11551,Basic,2023-02-06,2023-06-02,199,Expired
2112,8349,Basic,2022-04-29,2024-03-18,199,Cancelled
2113,10581,Fleet,2022-02-23,2023-02-24,999,Expired
2114,2555,Basic,2022-05-23,2022-09-29,199,Cancelled
2115,4547,Basic,2022-07-07,2023-02-12,199,Cancelled
2116,14413,Basic,2022-10-14,2023-01-23,199,Expired
2117,15913,Premium,2022-04-11,2023-04-29,499,Cancelled
2118,9896,Basic,2023-04-08,2023-08-02,199,Expired
2119,10720,Basic,2022-11-10,2024-10-05,199,Expired
2120,17386,Basic,2023-05-18,2025-02-16,199,Cancelled
2121,17017,Fleet,2022-09-25,2024-09-24,999,Expired
2122,11936,Premium,2022-08-03,2023-07-18,499,Expired
2123,16986,Fleet,2023-02-24,2023-08-03,999,Expired
2124,1024,Basic,2022-10-21,2023-03-18,199,Expired
2125,19446,Basic,2022-11-25,2023-10-31,199,Expired
2126,15484,Basic,2022-12-13,2024-02-19,199,Expired
2127,19398,Premium,2022-05-22,2023-12-28,499,Expired
2128,2248,Basic,2022-08-07,2023-04-12,199,Expired
2129,7286,Premium,2023-04-13,2023-09-21,499,Expired
2130,13707,Basic,2022-10-19,2024-10-10,199,Expired
2131,11147,Basic,2022-06-03,2023-10-04,199,Expired
2132,13056,Premium,2023-02-24,2023-10-17,499,Expired
2133,11044,Fleet,2022-05-17,2023-01-23,999,Expired
2134,4280,Premium,2022-02-02,2022-06-02,499,Expired
2135,5360,Basic,2022-10-11,2023-04-30,199,Expired
2136,8154,Basic,2022-07-08,2023-07-08,199,Cancelled
2137,6955,Premium,2022-11-27,2024-03-16,499,Expired
2138,11434,Fleet,2022-10-05,2023-02-03,999,Cancelled
2139,14477,Basic,2022-08-17,2023-11-15,199,Expired
2140,14314,Premium,2022-05-27,2022-08-29,499,Expired
2141,17811,Basic,2022-08-20,2024-07-26,199,Expired
2142,9774,Premium,2023-03-10,2024-03-29,499,Expired
2143,2112,Premium,2022-08-09,2024-06-16,499,Expired
2144,2877,Fleet,2022-12-31,2024-08-20,999,Expired
2145,8507,Fleet,2022-04-03,2023-01-09,999,Expired
2146,9730,Basic,2023-02-01,2025-01-19,199,Expired
2147,3205,Premium,2023-05-08,2025-01-20,499,Expired
2148,4942,Basic,2022-10-30,2023-08-18,199,Expired
2149,4464,Premium,2022-10-30,2024-09-23,499,Expired
2150,8125,Basic,2022-07-31,2024-04-08,199,Expired
2151,13153,Fleet,2023-01-05,2024-10-07,999,Expired
2152,559,Premium,2022-12-09,2023-03-31,499,Expired
2153,12288,Basic,2022-06-12,2024-02-22,199,Expired
2154,3618,Premium,2022-06-30,2023-04-25,499,Expired
2155,5334,Basic,2022-07-08,2023-04-13,199,Expired
2156,13741,Premium,2022-10-05,2023-05-26,499,Cancelled
2157,8478,Basic,2022-03-15,2023-07-22,199,Expired
2158,4167,Basic,2022-08-21,2023-03-23,199,Expired
2159,18510,Premium,2023-02-22,2023-10-21,499,Expired
2160,12142,Fleet,2022-08-19,2024-01-29,999,Expired
2161,7701,Premium,2022-10-16,2024-07-15,499,Expired
2162,5217,Premium,2022-03-31,2023-09-02,499,Expired
2163,6620,Premium,2022-01-29,2022-10-31,499,Expired
2164,2797,Premium,2022-12-30,2024-10-17,499,Expired
2165,15697,Premium,2022-12-07,2024-09-03,499,Expired
2166,12891,Premium,2022-06-14,2023-11-27,499,Expired
2167,4154,Basic,2022-02-03,2022-09-03,199,Expired
2168,7627,Basic,2022-07-23,2023-03-03,199,Expired
2169,19009,Basic,2022-10-01,2024-05-27,199,Expired
