vehicle_id,customer_id,vehicle_model,vehicle_type,battery_capacity_kwh,purchase_year
4954,4735,Tata Punch EV,Hatchback,35.0,2021
4955,4736,Tata Nexon EV,SUV,30.2,2023
4956,4737,Kia EV6,SUV,77.4,2025
4957,4738,Hyundai Kona Electric,SUV,39.2,2025
4958,4739,Tata Punch EV,Hatchback,35.0,2025
4959,4740,Tata Tiago EV,Hatchback,24.0,2023
4960,4741,Tata Nexon EV,SUV,30.2,2024
4961,4742,Hyundai Ioniq 5,SUV,72.6,2022
4962,4743,Tata Punch EV,Hatchback,35.0,2020
4963,4744,Kia EV6,SUV,77.4,2024
4964,4745,Hyundai Ioniq 5,SUV,72.6,2021
4965,4746,Kia EV6,SUV,77.4,2025
4966,4747,Tata Tiago EV,Hatchback,24.0,2020
4967,4748,Kia EV6,SUV,77.4,2025
4968,4749,BYD Atto 3,SUV,60.5,2025
4969,4750,Hyundai Kona Electric,SUV,39.2,2024
4970,4751,BYD Atto 3,SUV,60.5,2022
4971,4752,Hyundai Ioniq 5,SUV,72.6,2024
4972,4753,Mahindra BE 6,SUV,59.0,2025
4973,4754,MG ZS EV,SUV,50.3,2020
4974,4755,Kia EV6,SUV,77.4,2022
4975,4756,Kia EV6,SUV,77.4,2020
4976,4757,Hyundai Kona Electric,SUV,39.2,2020
4977,4757,Mahindra BE 6,SUV,59.0,2024
4978,4758,MG ZS EV,SUV,50.3,2023
4979,4759,Mahindra XUV400,SUV,39.4,2023
4980,4760,Tata Nexon EV,SUV,30.2,2021
4981,4761,Tata Punch EV,Hatchback,35.0,2022
4982,4762,MG ZS EV,SUV,50.3,2022
4983,4763,BYD Atto 3,SUV,60.5,2020
4984,4764,Mahindra BE 6,SUV,59.0,2022
4985,4765,Tata Nexon EV,SUV,30.2,2020
4986,4766,Hyundai Ioniq 5,SUV,72.6,2022
4987,4767,Tata Punch EV,Hatchback,35.0,2025
4988,4768,Tata Punch EV,Hatchback,35.0,2021
4989,4769,Mahindra XUV400,SUV,39.4,2023
4990,4770,Hyundai Kona Electric,SUV,39.2,2020
4991,4771,MG ZS EV,SUV,50.3,2024
4992,4772,Hyundai Ioniq 5,SUV,72.6,2024
4993,4773,Mahindra XUV400,SUV,39.4,2021
4994,4774,Mahindra XUV400,SUV,39.4,2023
4995,4775,Tata Tiago EV,Hatchback,24.0,2023
4996,4776,Kia EV6,SUV,77.4,2020
4997,4777,Kia EV6,SUV,77.4,2023
4998,4778,Mahindra BE 6,SUV,59.0,2023
4999,4779,Tata Nexon EV,SUV,30.2,2020
5000,4780,Tata Tiago EV,Hatchback,24.0,2021
5001,4781,Kia EV6,SUV,77.4,2020
5002,4782,Mahindra BE 6,SUV,59.0,2025
5003,4783,MG ZS EV,SUV,50.3,2020
5004,4784,MG ZS EV,SUV,50.3,2025
5005,4785,BYD Atto 3,SUV,60.5,2025
5006,4786,Mahindra XUV400,SUV,39.4,2023
5007,4787,MG ZS EV,SUV,50.3,2023
5008,4788,Tata Punch EV,Hatchback,35.0,2022
5009,4789,Tata Nexon EV,SUV,30.2,2023
5010,4790,Mahindra XUV400,SUV,39.4,2023
5011,4791,MG ZS EV,SUV,50.3,2020
5012,4792,Hyundai Ioniq 5,SUV,72.6,2025
5013,4793,Mahindra XUV400,SUV,39.4,2024
5014,4794,MG ZS EV,SUV,50.3,2023
5015,4795,Tata Nexon EV,SUV,30.2,2023
5016,4796,Tata Punch EV,Hatchback,35.0,2020
5017,4797,Tata Tiago EV,Hatchback,24.0,2024
5018,4798,Hyundai Kona Electric,SUV,39.2,2024
5019,4799,BYD Atto 3,SUV,60.5,2021
5020,4799,Kia EV6,SUV,77.4,2023
5021,4800,MG ZS EV,SUV,50.3,2023
5022,4801,Tata Nexon EV,SUV,30.2,2025
5023,4801,MG ZS EV,SUV,50.3,2020
5024,4802,Tata Nexon EV,SUV,30.2,2020
5025,4803,Hyundai Ioniq 5,SUV,72.6,2024
5026,4804,Mahindra BE 6,SUV,59.0,2024
5027,4805,MG ZS EV,SUV,50.3,2023
5028,4805,MG ZS EV,SUV,50.3,2023
5029,4806,Hyundai Ioniq 5,SUV,72.6,2023
5030,4807,Tata Nexon EV,SUV,30.2,2022
5031,4808,Tata Punch EV,Hatchback,35.0,2022
5032,4809,Tata Punch EV,Hatchback,35.0,2024
5033,4810,Mahindra XUV400,SUV,39.4,2023
5034,4811,Tata Tiago EV,Hatchback,24.0,2023
5035,4812,Mahindra XUV400,SUV,39.4,2022
5036,4813,Tata Punch EV,Hatchback,35.0,2021
5037,4814,Tata Tiago EV,Hatchback,24.0,2022
5038,4815,Tata Punch EV,Hatchback,35.0,2025
5039,4816,Hyundai Kona Electric,SUV,39.2,2025
5040,4817,Tata Tiago EV,Hatchback,24.0,2024
5041,4818,Tata Nexon EV,SUV,30.2,2021
5042,4819,Tata Tiago EV,Hatchback,24.0,2020
5043,4820,MG ZS EV,SUV,50.3,2023
5044,4821,Tata Nexon EV,SUV,30.2,2025
5045,4822,Tata Nexon EV,SUV,30.2,2025
5046,4823,Tata Punch EV,Hatchback,35.0,2022
5047,4824,BYD Atto 3,SUV,60.5,2023
5048,4825,MG ZS EV,SUV,50.3,2020
5049,4826,Hyundai Kona Electric,SUV,39.2,2023
5050,4827,Hyundai Kona Electric,SUV,39.2,2023
5051,4828,Kia EV6,SUV,77.4,2023
5052,4829,Hyundai Ioniq 5,SUV,72.6,2023
5053,4830,Mahindra XUV400,SUV,39.4,2024
5054,4831,BYD Atto 3,SUV,60.5,2021
5055,4832,MG ZS EV,SUV,50.3,2024
5056,4833,Hyundai Ioniq 5,SUV,72.6,2020
5057,4834,Tata Tiago EV,Hatchback,24.0,2024
5058,4835,Mahindra XUV400,SUV,39.4,2024
5059,4836,MG ZS EV,SUV,50.3,2022
5060,4837,Mahindra XUV400,SUV,39.4,2020
5061,4838,Hyundai Kona Electric,SUV,39.2,2020
5062,4839,Mahindra BE 6,SUV,59.0,2025
5063,4840,Tata Punch EV,Hatchback,35.0,2021
5064,4841,Hyundai Kona Electric,SUV,39.2,2025
5065,4842,Mahindra BE 6,SUV,59.0,2024
5066,4843,Hyundai Ioniq 5,SUV,72.6,2025
5067,4844,Tata Nexon EV,SUV,30.2,2025
5068,4845,Tata Punch EV,Hatchback,35.0,2021
5069,4845,Kia EV6,SUV,77.4,2025
5070,4846,Hyundai Ioniq 5,SUV,72.6,2022
5071,4847,Mahindra XUV400,SUV,39.4,2024
5072,4848,Tata Punch EV,Hatchback,35.0,2025
5073,4849,Tata Tiago EV,Hatchback,24.0,2023
5074,4850,Tata Tiago EV,Hatchback,24.0,2024
5075,4851,Kia EV6,SUV,77.4,2022
5076,4852,BYD Atto 3,SUV,60.5,2025
5077,4853,Mahindra BE 6,SUV,59.0,2021
5078,4854,Tata Nexon EV,SUV,30.2,2023
5079,4855,Hyundai Ioniq 5,SUV,72.6,2025
5080,4856,BYD Atto 3,SUV,60.5,2021
5081,4857,MG ZS EV,SUV,50.3,2024
5082,4858,Hyundai Kona Electric,SUV,39.2,2022
5083,4859,Mahindra XUV400,SUV,39.4,2025
5084,4859,Tata Tiago EV,Hatchback,24.0,2024
5085,4860,Mahindra BE 6,SUV,59.0,2022
5086,4861,Tata Punch EV,Hatchback,35.0,2022
5087,4862,Kia EV6,SUV,77.4,2025
5088,4863,Tata Nexon EV,SUV,30.2,2025
5089,4864,Kia EV6,SUV,77.4,2021
5090,4865,MG ZS EV,SUV,50.3,2020
5091,4866,Tata Nexon EV,SUV,30.2,2020
5092,4867,Mahindra BE 6,SUV,59.0,2024
5093,4868,Kia EV6,SUV,77.4,2023
5094,4869,Tata Punch EV,Hatchback,35.0,2022
5095,4870,BYD Atto 3,SUV,60.5,2021
5096,4871,Tata Nexon EV,SUV,30.2,2025
5097,4872,Tata Nexon EV,SUV,30.2,2023
5098,4873,Tata Nexon EV,SUV,30.2,2025
5099,4874,BYD Atto 3,SUV,60.5,2020
5100,4875,Kia EV6,SUV,77.4,2021
5101,4876,Hyundai Kona Electric,SUV,39.2,2021
5102,4877,Kia EV6,SUV,77.4,2020
5103,4878,Tata Nexon EV,SUV,30.2,2025
5104,4879,Mahindra XUV400,SUV,39.4,2022
5105,4880,Tata Nexon EV,SUV,30.2,2022
5106,4881,MG ZS EV,SUV,50.3,2025
5107,4882,MG ZS EV,SUV,50.3,2021
5108,4883,Tata Punch EV,Hatchback,35.0,2020
5109,4884,Mahindra BE 6,SUV,59.0,2025
5110,4885,MG ZS EV,SUV,50.3,2024
5111,4886,Tata Punch EV,Hatchback,35.0,2020
5112,4886,Tata Punch EV,Hatchback,35.0,2023
5113,4887,MG ZS EV,SUV,50.3,2021
5114,4888,Tata Tiago EV,Hatchback,24.0,2020
5115,4889,Tata Tiago EV,Hatchback,24.0,2025
5116,4890,Hyundai Kona Electric,SUV,39.2,2020
5117,4891,Mahindra XUV400,SUV,39.4,2020
5118,4892,Mahindra BE 6,SUV,59.0,2025
5119,4893,MG ZS EV,SUV,50.3,2023
5120,4894,Tata Tiago EV,Hatchback,24.0,2022
5121,4895,Hyundai Kona Electric,SUV,39.2,2023
5122,4896,BYD Atto 3,SUV,60.5,2021
5123,4897,Kia EV6,SUV,77.4,2020
5124,4898,MG ZS EV,SUV,50.3,2022
5125,4899,BYD Atto 3,SUV,60.5,2025
5126,4900,Mahindra XUV400,SUV,39.4,2021
5127,4901,MG ZS EV,SUV,50.3,2023
5128,4902,Tata Tiago EV,Hatchback,24.0,2021
5129,4903,Hyundai Ioniq 5,SUV,72.6,2023
5130,4904,BYD Atto 3,SUV,60.5,2023
5131,4905,Hyundai Kona Electric,SUV,39.2,2023
5132,4906,Mahindra BE 6,SUV,59.0,2022
5133,4907,Hyundai Kona Electric,SUV,39.2,2021
5134,4908,BYD Atto 3,SUV,60.5,2023
5135,4908,Tata Nexon EV,SUV,30.2,2022
5136,4909,Mahindra BE 6,SUV,59.0,2021
5137,4910,Mahindra XUV400,SUV,39.4,2021
5138,4911,Tata Nexon EV,SUV,30.2,2020
5139,4912,Mahindra BE 6,SUV,59.0,2024
5140,4913,Mahindra BE 6,SUV,59.0,2023
5141,4914,Hyundai Ioniq 5,SUV,72.6,2023
5142,4915,Mahindra XUV400,SUV,39.4,2025
5143,4916,Tata Punch EV,Hatchback,35.0,2024
5144,4917,Tata Tiago EV,Hatchback,24.0,2024
5145,4918,BYD Atto 3,SUV,60.5,2025
5146,4919,Mahindra BE 6,SUV,59.0,2024
5147,4920,MG ZS EV,SUV,50.3,2020
5148,4921,Kia EV6,SUV,77.4,2021
5149,4922,Tata Punch EV,Hatchback,35.0,2023
5150,4923,Tata Tiago EV,Hatchback,24.0,2023
5151,4924,Tata Punch EV,Hatchback,35.0,2024
5152,4925,Kia EV6,SUV,77.4,2024
5153,4926,Tata Punch EV,Hatchback,35.0,2021
5154,4927,Kia EV6,SUV,77.4,2021
5155,4928,MG ZS EV,SUV,50.3,2020
5156,4929,Hyundai Ioniq 5,SUV,72.6,2021
5157,4930,Mahindra XUV400,SUV,39.4,2024
5158,4930,BYD Atto 3,SUV,60.5,2022
5159,4931,Hyundai Kona Electric,SUV,39.2,2020
5160,4932,Kia EV6,SUV,77.4,2024
5161,4933,Hyundai Ioniq 5,SUV,72.6,2025
5162,4934,BYD Atto 3,SUV,60.5,2020
5163,4934,Kia EV6,SUV,77.4,2022
5164,4935,Tata Punch EV,Hatchback,35.0,2024
5165,4936,Tata Tiago EV,Hatchback,24.0,2021
5166,4937,BYD Atto 3,SUV,60.5,2024
5167,4938,Tata Tiago EV,Hatchback,24.0,2024
5168,4939,Tata Punch EV,Hatchback,35.0,2022
5169,4939,Hyundai Ioniq 5,SUV,72.6,2021
5170,4940,Mahindra XUV400,SUV,39.4,2020
5171,4941,Kia EV6,SUV,77.4,2022
5172,4941,Tata Nexon EV,SUV,30.2,2025
5173,4942,Mahindra BE 6,SUV,59.0,2022
5174,4943,Tata Tiago EV,Hatchback,24.0,2022
5175,4944,Tata Punch EV,Hatchback,35.0,2020
5176,4945,Tata Tiago EV,Hatchback,24.0,2024
5177,4945,Mahindra XUV400,SUV,39.4,2024
5178,4946,Hyundai Kona Electric,SUV,39.2,2024
5179,4947,Kia EV6,SUV,77.4,2020
5180,4948,Hyundai Kona Electric,SUV,39.2,2022
5181,4949,Tata Tiago EV,Hatchback,24.0,2022
5182,4950,Mahindra BE 6,SUV,59.0,2021
5183,4951,BYD Atto 3,SUV,60.5,2023
5184,4952,Hyundai Ioniq 5,SUV,72.6,2024
5185,4953,BYD Atto 3,SUV,60.5,2022
5186,4954,Hyundai Ioniq 5,SUV,72.6,2021
5187,4955,MG ZS EV,SUV,50.3,2020
5188,4956,Mahindra XUV400,SUV,39.4,2021
5189,4957,Tata Punch EV,Hatchback,35.0,2025
5190,4958,Mahindra BE 6,SUV,59.0,2023
5191,4959,Tata Nexon EV,SUV,30.2,2022
5192,4960,Hyundai Ioniq 5,SUV,72.6,2025
5193,4961,Tata Nexon EV,SUV,30.2,2020
5194,4962,Tata Tiago EV,Hatchback,24.0,2025
5195,4963,BYD Atto 3,SUV,60.5,2022
5196,4964,BYD Atto 3,SUV,60.5,2021
5197,4965,Tata Tiago EV,Hatchback,24.0,2025
5198,4966,Mahindra XUV400,SUV,39.4,2025
5199,4967,Tata Tiago EV,Hatchback,24.0,2020
5200,4968,Tata Nexon EV,SUV,30.2,2025
5201,4969,Mahindra BE 6,SUV,59.0,2021
5202,4970,Tata Tiago EV,Hatchback,24.0,2021
5203,4971,Hyundai Kona Electric,SUV,39.2,2025
5204,4972,Tata Nexon EV,SUV,30.2,2024
5205,4973,Tata Tiago EV,Hatchback,24.0,2024
5206,4974,Tata Nexon EV,SUV,30.2,2020
5207,4975,Mahindra BE 6,SUV,59.0,2020
5208,4976,MG ZS EV,SUV,50.3,2022
5209,4977,Tata Tiago EV,Hatchback,24.0,2020
5210,4977,MG ZS EV,SUV,50.3,2024
5211,4978,Hyundai Kona Electric,SUV,39.2,2023
5212,4979,MG ZS EV,SUV,50.3,2023
5213,4980,Tata Nexon EV,SUV,30.2,2021
5214,4981,Tata Tiago EV,Hatchback,24.0,2024
5215,4982,Mahindra XUV400,SUV,39.4,2021
5216,4983,Tata Nexon EV,SUV,30.2,2022
5217,4984,Tata Nexon EV,SUV,30.2,2021
5218,4985,Hyundai Ioniq 5,SUV,72.6,2024
5219,4986,Hyundai Ioniq 5,SUV,72.6,2025
5220,4987,MG ZS EV,SUV,50.3,2022
5221,4988,BYD Atto 3,SUV,60.5,2020
5222,4989,Tata Tiago EV,Hatchback,24.0,2020
5223,4990,Hyundai Kona Electric,SUV,39.2,2020
5224,4991,Tata Nexon EV,SUV,30.2,2020
5225,4992,Hyundai Ioniq 5,SUV,72.6,2020
5226,4993,BYD Atto 3,SUV,60.5,2025
5227,4994,Mahindra BE 6,SUV,59.0,2023
5228,4995,Hyundai Kona Electric,SUV,39.2,2022
5229,4995,Mahindra XUV400,SUV,39.4,2023
5230,4996,Tata Tiago EV,Hatchback,24.0,2020
5231,4997,MG ZS EV,SUV,50.3,2022
5232,4998,Hyundai Kona Electric,SUV,39.2,2022
5233,4999,Tata Punch EV,Hatchback,35.0,2023
5234,5000,Tata Tiago EV,Hatchback,24.0,2022
5235,5001,Tata Tiago EV,Hatchback,24.0,2025
5236,5002,Mahindra XUV400,SUV,39.4,2022
5237,5003,Tata Tiago EV,Hatchback,24.0,2022
5238,5004,Mahindra BE 6,SUV,59.0,2020
5239,5005,MG ZS EV,SUV,50.3,2024
5240,5006,BYD Atto 3,SUV,60.5,2024
5241,5007,Tata Tiago EV,Hatchback,24.0,2023
5242,5008,Tata Tiago EV,Hatchback,24.0,2020
5243,5009,Kia EV6,SUV,77.4,2024
5244,5010,Tata Tiago EV,Hatchback,24.0,2024
5245,5011,Tata Tiago EV,Hatchback,24.0,2024
5246,5012,Mahindra XUV400,SUV,39.4,2024
5247,5013,BYD Atto 3,SUV,60.5,2024
5248,5014,Kia EV6,SUV,77.4,2020
5249,5015,Mahindra BE 6,SUV,59.0,2021
5250,5016,Tata Tiago EV,Hatchback,24.0,2023
5251,5017,Mahindra XUV400,SUV,39.4,2020
5252,5018,Hyundai Ioniq 5,SUV,72.6,2025
5253,5019,BYD Atto 3,SUV,60.5,2025
5254,5020,Hyundai Kona Electric,SUV,39.2,2024
5255,5021,BYD Atto 3,SUV,60.5,2023
5256,5022,Hyundai Ioniq 5,SUV,72.6,2023
5257,5023,Hyundai Kona Electric,SUV,39.2,2025
5258,5024,Mahindra XUV400,SUV,39.4,2021
5259,5025,Tata Tiago EV,Hatchback,24.0,2023
5260,5026,MG ZS EV,SUV,50.3,2022
5261,5027,Tata Tiago EV,Hatchback,24.0,2024
5262,5028,Mahindra XUV400,SUV,39.4,2021
5263,5029,Tata Punch EV,Hatchback,35.0,2022
5264,5030,Mahindra XUV400,SUV,39.4,2024
5265,5031,MG ZS EV,SUV,50.3,2021
5266,5032,Tata Nexon EV,SUV,30.2,2021
5267,5033,BYD Atto 3,SUV,60.5,2022
5268,5034,BYD Atto 3,SUV,60.5,2022
5269,5035,Tata Tiago EV,Hatchback,24.0,2023
5270,5036,Mahindra XUV400,SUV,39.4,2020
5271,5036,Mahindra BE 6,SUV,59.0,2021
5272,5037,Kia EV6,SUV,77.4,2024
5273,5038,BYD Atto 3,SUV,60.5,2024
5274,5039,Tata Nexon EV,SUV,30.2,2025
5275,5040,Kia EV6,SUV,77.4,2021
5276,5041,MG ZS EV,SUV,50.3,2022
5277,5042,Mahindra BE 6,SUV,59.0,2024
5278,5043,Tata Nexon EV,SUV,30.2,2023
5279,5044,Mahindra BE 6,SUV,59.0,2023
5280,5045,Mahindra XUV400,SUV,39.4,2024
5281,5046,Mahindra XUV400,SUV,39.4,2025
5282,5047,MG ZS EV,SUV,50.3,2025
5283,5048,Tata Tiago EV,Hatchback,24.0,2021
5284,5049,Tata Punch EV,Hatchback,35.0,2025
5285,5050,Tata Tiago EV,Hatchback,24.0,2023
5286,5051,Hyundai Kona Electric,SUV,39.2,2021
5287,5052,Kia EV6,SUV,77.4,2020
5288,5053,Mahindra BE 6,SUV,59.0,2024
5289,5054,Tata Tiago EV,Hatchback,24.0,2020
5290,5055,Tata Tiago EV,Hatchback,24.0,2025
5291,5056,Hyundai Kona Electric,SUV,39.2,2022
5292,5057,Tata Punch EV,Hatchback,35.0,2020
5293,5058,Mahindra BE 6,SUV,59.0,2023
5294,5059,Tata Tiago EV,Hatchback,24.0,2023
5295,5060,Mahindra BE 6,SUV,59.0,2021
5296,5061,Tata Nexon EV,SUV,30.2,2022
5297,5062,Mahindra BE 6,SUV,59.0,2021
5298,5063,Mahindra BE 6,SUV,59.0,2022
5299,5063,MG ZS EV,SUV,50.3,2023
5300,5064,MG ZS EV,SUV,50.3,2020
5301,5065,MG ZS EV,SUV,50.3,2024
5302,5066,Kia EV6,SUV,77.4,2024
5303,5067,Mahindra BE 6,SUV,59.0,2020
5304,5068,Tata Tiago EV,Hatchback,24.0,2023
5305,5069,Tata Nexon EV,SUV,30.2,2023
5306,5070,Hyundai Ioniq 5,SUV,72.6,2023
5307,5071,MG ZS EV,SUV,50.3,2021
5308,5072,Tata Punch EV,Hatchback,35.0,2020
5309,5073,Kia EV6,SUV,77.4,2025
5310,5074,Tata Punch EV,Hatchback,35.0,2022
5311,5075,Tata Nexon EV,SUV,30.2,2020
5312,5075,BYD Atto 3,SUV,60.5,2025
5313,5076,Tata Punch EV,Hatchback,35.0,2025
5314,5077,Kia EV6,SUV,77.4,2021
5315,5078,Kia EV6,SUV,77.4,2022
5316,5079,BYD Atto 3,SUV,60.5,2020
5317,5080,BYD Atto 3,SUV,60.5,2021
5318,5081,Tata Punch EV,Hatchback,35.0,2023
5319,5082,Hyundai Kona Electric,SUV,39.2,2024
5320,5083,MG ZS EV,SUV,50.3,2020
5321,5084,Tata Punch EV,Hatchback,35.0,2021
5322,5085,Tata Tiago EV,Hatchback,24.0,2025
5323,5086,Tata Tiago EV,Hatchback,24.0,2023
5324,5086,Tata Punch EV,Hatchback,35.0,2022
5325,5087,Tata Nexon EV,SUV,30.2,2025
5326,5088,MG ZS EV,SUV,50.3,2023
5327,5089,MG ZS EV,SUV,50.3,2022
5328,5090,Hyundai Kona Electric,SUV,39.2,2024
5329,5091,Hyundai Ioniq 5,SUV,72.6,2024
5330,5092,Tata Tiago EV,Hatchback,24.0,2022
5331,5093,Tata Nexon EV,SUV,30.2,2024
5332,5094,MG ZS EV,SUV,50.3,2025
5333,5095,Hyundai Ioniq 5,SUV,72.6,2020
5334,5096,Tata Punch EV,Hatchback,35.0,2021
5335,5097,Kia EV6,SUV,77.4,2024
5336,5098,Mahindra XUV400,SUV,39.4,2022
5337,5099,MG ZS EV,SUV,50.3,2023
5338,5100,Tata Tiago EV,Hatchback,24.0,2025
5339,5101,Tata Punch EV,Hatchback,35.0,2021
5340,5102,Hyundai Kona Electric,SUV,39.2,2020
5341,5103,BYD Atto 3,SUV,60.5,2024
5342,5104,Mahindra BE 6,SUV,59.0,2024
5343,5105,Tata Nexon EV,SUV,30.2,2024
5344,5106,Mahindra BE 6,SUV,59.0,2022
5345,5107,Tata Tiago EV,Hatchback,24.0,2023
5346,5108,Tata Nexon EV,SUV,30.2,2022
5347,5109,Tata Nexon EV,SUV,30.2,2025
5348,5110,MG ZS EV,SUV,50.3,2023
5349,5111,MG ZS EV,SUV,50.3,2024
5350,5111,BYD Atto 3,SUV,60.5,2023
5351,5112,Hyundai Kona Electric,SUV,39.2,2022
5352,5113,Mahindra XUV400,SUV,39.4,2020
5353,5114,Hyundai Kona Electric,SUV,39.2,2023
5354,5115,Tata Tiago EV,Hatchback,24.0,2025
5355,5116,Tata Tiago EV,Hatchback,24.0,2023
5356,5117,Hyundai Kona Electric,SUV,39.2,2022
5357,5118,Mahindra XUV400,SUV,39.4,2022
5358,5118,Tata Punch EV,Hatchback,35.0,2022
5359,5119,BYD Atto 3,SUV,60.5,2023
5360,5120,Tata Punch EV,Hatchback,35.0,2022
5361,5121,Hyundai Ioniq 5,SUV,72.6,2020
5362,5121,Hyundai Kona Electric,SUV,39.2,2021
5363,5122,Mahindra XUV400,SUV,39.4,2023
5364,5123,MG ZS EV,SUV,50.3,2022
5365,5124,Mahindra BE 6,SUV,59.0,2025
5366,5125,Tata Tiago EV,Hatchback,24.0,2020
5367,5126,Hyundai Kona Electric,SUV,39.2,2023
5368,5127,Tata Punch EV,Hatchback,35.0,2022
5369,5128,Mahindra XUV400,SUV,39.4,2020
5370,5129,MG ZS EV,SUV,50.3,2022
5371,5130,Kia EV6,SUV,77.4,2020
5372,5131,Tata Punch EV,Hatchback,35.0,2024
5373,5132,Hyundai Ioniq 5,SUV,72.6,2025
5374,5133,MG ZS EV,SUV,50.3,2020
5375,5134,Tata Tiago EV,Hatchback,24.0,2021
5376,5135,Tata Tiago EV,Hatchback,24.0,2022
5377,5136,Kia EV6,SUV,77.4,2024
5378,5137,Kia EV6,SUV,77.4,2022
5379,5138,Kia EV6,SUV,77.4,2023
5380,5139,Tata Tiago EV,Hatchback,24.0,2025
5381,5140,Tata Tiago EV,Hatchback,24.0,2021
5382,5141,Tata Punch EV,Hatchback,35.0,2021
5383,5142,MG ZS EV,SUV,50.3,2024
5384,5143,BYD Atto 3,SUV,60.5,2025
5385,5144,Tata Tiago EV,Hatchback,24.0,2024
5386,5145,MG ZS EV,SUV,50.3,2022
5387,5146,Tata Punch EV,Hatchback,35.0,2023
5388,5147,Tata Tiago EV,Hatchback,24.0,2021
5389,5148,MG ZS EV,SUV,50.3,2023
5390,5149,Kia EV6,SUV,77.4,2024
5391,5150,Mahindra BE 6,SUV,59.0,2020
5392,5151,Hyundai Ioniq 5,SUV,72.6,2022
5393,5151,Tata Tiago EV,Hatchback,24.0,2021
5394,5152,Tata Tiago EV,Hatchback,24.0,2023
5395,5153,Hyundai Kona Electric,SUV,39.2,2025
5396,5154,Mahindra XUV400,SUV,39.4,2024
5397,5155,BYD Atto 3,SUV,60.5,2025
5398,5156,Mahindra BE 6,SUV,59.0,2020
5399,5157,Kia EV6,SUV,77.4,2021
5400,5158,Hyundai Kona Electric,SUV,39.2,2025
5401,5159,Tata Nexon EV,SUV,30.2,2022
5402,5160,BYD Atto 3,SUV,60.5,2021
5403,5161,MG ZS EV,SUV,50.3,2022
5404,5162,BYD Atto 3,SUV,60.5,2025
5405,5162,BYD Atto 3,SUV,60.5,2021
5406,5163,Tata Tiago EV,Hatchback,24.0,2023
5407,5164,Tata Punch EV,Hatchback,35.0,2020
5408,5165,Tata Nexon EV,SUV,30.2,2023
5409,5166,BYD Atto 3,SUV,60.5,2025
5410,5167,Hyundai Ioniq 5,SUV,72.6,2020
5411,5168,Mahindra XUV400,SUV,39.4,2021
5412,5169,Hyundai Kona Electric,SUV,39.2,2022
5413,5170,Hyundai Ioniq 5,SUV,72.6,2020
5414,5171,Hyundai Kona Electric,SUV,39.2,2024
5415,5172,Tata Tiago EV,Hatchback,24.0,2025
5416,5173,Tata Nexon EV,SUV,30.2,2025
5417,5174,Mahindra BE 6,SUV,59.0,2023
5418,5175,Tata Tiago EV,Hatchback,24.0,2022
5419,5176,Kia EV6,SUV,77.4,2021
5420,5177,Hyundai Ioniq 5,SUV,72.6,2023
5421,5177,Hyundai Kona Electric,SUV,39.2,2020
5422,5178,Tata Tiago EV,Hatchback,24.0,2021
5423,5179,Mahindra XUV400,SUV,39.4,2021
5424,5180,Tata Nexon EV,SUV,30.2,2020
5425,5181,Mahindra BE 6,SUV,59.0,2025
5426,5182,Tata Punch EV,Hatchback,35.0,2024
5427,5183,MG ZS EV,SUV,50.3,2024
5428,5184,MG ZS EV,SUV,50.3,2020
5429,5185,Hyundai Ioniq 5,SUV,72.6,2022
5430,5186,Hyundai Ioniq 5,SUV,72.6,2023
5431,5187,Tata Punch EV,Hatchback,35.0,2023
5432,5188,Hyundai Ioniq 5,SUV,72.6,2024
5433,5189,Hyundai Kona Electric,SUV,39.2,2023
5434,5190,Tata Tiago EV,Hatchback,24.0,2021
5435,5191,Tata Tiago EV,Hatchback,24.0,2023
5436,5192,MG ZS EV,SUV,50.3,2024
5437,5193,Tata Punch EV,Hatchback,35.0,2020
5438,5194,Tata Tiago EV,Hatchback,24.0,2023
5439,5195,Tata Nexon EV,SUV,30.2,2020
5440,5196,Tata Tiago EV,Hatchback,24.0,2021
5441,5197,BYD Atto 3,SUV,60.5,2021
5442,5198,Mahindra XUV400,SUV,39.4,2024
5443,5199,Mahindra XUV400,SUV,39.4,2023
5444,5200,MG ZS EV,SUV,50.3,2025
5445,5201,Tata Tiago EV,Hatchback,24.0,2020
5446,5202,BYD Atto 3,SUV,60.5,2024
5447,5203,Mahindra XUV400,SUV,39.4,2020
5448,5204,Kia EV6,SUV,77.4,2023
5449,5205,Hyundai Ioniq 5,SUV,72.6,2020
5450,5206,Tata Punch EV,Hatchback,35.0,2023
5451,5207,Mahindra XUV400,SUV,39.4,2021
5452,5208,Mahindra BE 6,SUV,59.0,2022
5453,5209,Tata Punch EV,Hatchback,35.0,2025
5454,5210,Tata Nexon EV,SUV,30.2,2025
5455,5211,Mahindra XUV400,SUV,39.4,2020
5456,5212,MG ZS EV,SUV,50.3,2021
5457,5212,Tata Punch EV,Hatchback,35.0,2024
5458,5213,Tata Punch EV,Hatchback,35.0,2021
5459,5214,Hyundai Kona Electric,SUV,39.2,2025
5460,5215,Tata Punch EV,Hatchback,35.0,2021
5461,5216,Hyundai Kona Electric,SUV,39.2,2022
5462,5217,Tata Punch EV,Hatchback,35.0,2023
5463,5218,Tata Punch EV,Hatchback,35.0,2025
5464,5219,Kia EV6,SUV,77.4,2025
5465,5220,BYD Atto 3,SUV,60.5,2022
